t    x     y    deg 
10.768   0.00   0.00   0.00 
10.776   0.00   0.00   0.00 
10.816   0.00   0.00   0.00 
10.827   0.00   0.00   0.00 
10.877   0.00   0.00   0.00 
10.877   0.00   0.00   0.00 
10.920   0.00   0.00   0.00 
10.920   0.00   0.00   0.00 
10.952   0.00   0.00   0.00 
10.952   0.00   0.00   0.00 
10.952   0.00   0.00   0.00 
10.977   0.00   0.00   0.00 
10.977   0.00   0.00   0.00 
11.020   0.00   0.00   0.00 
11.020   0.00   0.00   0.00 
11.076   0.00   0.00   0.00 
11.077   0.00   0.00   0.00 
11.088   0.00   0.00   0.00 
11.128   0.00   0.00   0.00 
11.128   0.00   0.00   0.00 
11.138   0.00   0.00   0.00 
11.149   0.00   0.00   0.00 
11.160   0.00   0.00   0.00 
11.168   0.00   0.00   0.00 
11.222   0.00   0.00   0.00 
11.222   0.00   0.00   0.00 
11.256   0.00   0.00   0.00 
11.256   0.00   0.00   0.00 
11.256   0.00   0.00   0.00 
11.268   0.00   0.00   0.00 
11.272   0.00   0.00   0.00 
11.322   0.00   0.00   0.00 
11.322   0.00   0.00   0.00 
11.340   0.00   0.00   0.00 
11.348   0.00   0.00   0.00 
11.364   0.00   0.00   0.00 
11.364   0.00   0.00   0.00 
11.374   0.00   0.00   0.00 
11.396   0.00   0.00   0.00 
11.424   0.00   0.00   0.00 
11.448   0.00   0.00   0.00 
11.474   0.00   0.00   0.00 
11.484   0.00   0.00   0.00 
11.524   0.00   0.00   0.00 
11.524   0.00   0.00   0.00 
11.552   0.00   0.00   0.00 
11.552   0.00   0.00   0.00 
11.554   0.00   0.00   0.00 
11.574   0.00   0.00   0.00 
11.580   0.00   0.00   0.00 
11.584   0.00   0.00   0.00 
11.608   0.00   0.00   0.00 
11.620   0.00   0.00   0.00 
11.620   0.00   0.00   0.00 
11.636   0.00   0.00   0.00 
11.645   0.00   0.00   0.00 
11.645   0.00   0.00   0.00 
11.654   0.00   0.00   0.00 
11.677   0.00   0.00   0.00 
11.677   0.00   0.00   0.00 
11.684   0.00   0.00   0.00 
11.694   0.00   0.00   0.00 
11.704   0.00   0.00   0.00 
11.714   0.00   0.00   0.00 
11.724   0.00   0.00   0.00 
11.744   0.00   0.00   0.00 
11.754   0.00   0.00   0.00 
11.780   0.00   0.00   0.00 
11.780   0.00   0.00   0.00 
11.780   0.00   0.00   0.00 
11.830   0.00   0.00   0.00 
11.830   0.00   0.00   0.00 
11.840   0.00   0.00   0.00 
11.860   0.00   0.00   0.00 
11.880   0.00   0.00   0.00 
11.913   0.00   0.00   0.00 
11.930   0.00   0.00   0.00 
11.940   0.00   0.00   0.00 
11.996   0.00   0.00   0.00 
11.996   0.00   0.00   0.00 
12.040   0.00   0.00   0.00 
12.050   0.00   0.00   0.00 
12.072   0.00   0.00   0.00 
12.072   0.00   0.00   0.00 
12.092   0.00   0.00   0.00 
12.092   0.00   0.00   0.00 
12.108   0.00   0.00   0.00 
12.116   0.00   0.00   0.00 
12.132   0.00   0.00   0.00 
12.132   0.00   0.00   0.00 
12.140   0.00   0.00   0.00 
12.158   0.00   0.00   0.00 
12.162   0.00   0.00   0.00 
12.170   0.00   0.00   0.00 
12.180   0.00   0.00   0.00 
12.192   0.00   0.00   0.00 
12.224   0.00   0.00   0.00 
12.236   0.00   0.00   0.00 
12.236   0.00   0.00   0.00 
12.236   0.00   0.00   0.00 
12.248   0.00   0.00   0.00 
12.312   0.00   0.00   0.00 
12.312   0.00   0.00   0.00 
12.325   0.00   0.00   0.00 
12.332   0.00   0.00   0.00 
12.342   0.00   0.00   0.00 
12.375   0.00   0.00   0.00 
12.380   0.00   0.00   0.00 
12.425   0.00   0.00   0.00 
12.425   0.00   0.00   0.00 
12.448   0.00   0.00   0.00 
12.448   0.00   0.00   0.00 
12.455   0.00   0.00   0.00 
12.475   0.00   0.00   0.00 
12.475   0.00   0.00   0.00 
12.536   0.00   0.00   0.00 
12.536   0.00   0.00   0.00 
12.546   0.00   0.00   0.00 
12.568   0.00   0.00   0.00 
12.568   0.00   0.00   0.00 
12.576   0.00   0.00   0.00 
12.588   0.00   0.00   0.00 
12.600   0.00   0.00   0.00 
12.636   0.00   0.00   0.00 
12.637   0.00   0.00   0.00 
12.656   0.00   0.00   0.00 
12.657   0.00   0.00   0.00 
12.668   0.00   0.00   0.00 
12.689   0.00   0.00   0.00 
12.689   0.00   0.00   0.00 
12.729   0.00   0.00   0.00 
12.730   0.00   0.00   0.00 
12.740   0.00   0.00   0.00 
12.750   0.00   0.00   0.00 
12.776   0.00   0.00   0.00 
12.776   0.00   0.00   0.00 
12.828   0.00   0.00   0.00 
12.830   0.00   0.00   0.00 
12.840   0.00   0.00   0.00 
12.850   0.00   0.00   0.00 
12.860   0.00   0.00   0.00 
12.880   0.00   0.00   0.00 
12.924   0.00   0.00   0.00 
12.948   0.00   0.00   0.00 
12.948   0.00   0.00   0.00 
12.980   0.00   0.00   0.00 
12.980   0.00   0.00   0.00 
12.980   0.00   0.00   0.00 
13.012   0.00   0.00   0.00 
13.012   0.00   0.00   0.00 
13.012   0.00   0.00   0.00 
13.016   0.00   0.00   0.00 
13.030   0.00   0.00   0.00 
13.048   0.00   0.00   0.00 
13.048   0.00   0.00   0.00 
13.064   0.00   0.00   0.00 
13.064   0.00   0.00   0.00 
13.080   0.00   0.00   0.00 
13.108   0.00   0.00   0.00 
13.130   0.00   0.00   0.00 
13.131   0.00   0.00   0.00 
13.156   0.00   0.00   0.00 
13.156   0.00   0.00   0.00 
13.158   0.00   0.00   0.00 
13.168   0.00   0.00   0.00 
13.187   0.00   0.00   0.00 
13.188   0.00   0.00   0.00 
13.214   0.00   0.00   0.00 
13.214   0.00   0.00   0.00 
13.220   0.00   0.00   0.00 
13.246   0.00   0.00   0.00 
13.246   0.00   0.00   0.00 
13.282   0.00   0.00   0.00 
13.296   0.00   0.00   0.00 
13.332   0.00   0.00   0.00 
13.332   0.00   0.00   0.00 
13.332   0.00   0.00   0.00 
13.346   0.00   0.00   0.00 
13.346   0.00   0.00   0.00 
13.368   0.00   0.00   0.00 
13.368   0.00   0.00   0.00 
13.376   0.00   0.00   0.00 
13.386   0.00   0.00   0.00 
13.396   0.00   0.00   0.00 
13.446   0.00   0.00   0.00 
13.446   0.00   0.00   0.00 
13.456   0.00   0.00   0.00 
13.472   0.00   0.00   0.00 
13.503   0.00   0.00   0.00 
13.503   0.00   0.00   0.00 
13.503   0.00   0.00   0.00 
13.540   0.00   0.00   0.00 
13.540   0.00   0.00   0.00 
13.553   0.00   0.00   0.00 
13.604   0.00   0.00   0.00 
13.628   0.00   0.00   0.00 
13.654   0.00   0.00   0.00 
13.654   0.00   0.00   0.00 
13.659   0.00   0.00   0.00 
13.668   0.00   0.00   0.00 
13.681   0.00   0.00   0.00 
13.688   0.00   0.00   0.00 
13.698   0.00   0.00   0.00 
13.708   0.00   0.00   0.00 
13.740   0.00   0.00   0.00 
13.746   0.00   0.00   0.00 
13.747   0.00   0.00   0.00 
13.748   0.00   0.00   0.00 
13.776   0.00   0.00   0.00 
13.797   0.00   0.00   0.00 
13.847   0.00   0.00   0.00 
13.897   0.00   0.00   0.00 
13.947   0.00   0.00   0.00 
13.964   0.00   0.00   0.00 
13.984   0.00   0.00   0.00 
13.984   0.00   0.00   0.00 
13.987   0.00   0.00   0.00 
13.997   0.00   0.00   0.00 
14.007   0.00   0.00   0.00 
14.017   0.00   0.00   0.00 
14.027   0.00   0.00   0.00 
14.037   0.00   0.00   0.00 
14.047   0.00   0.00   0.00 
14.068   0.00   0.00   0.00 
14.096   0.00   0.00   0.00 
14.106   0.00   0.00   0.00 
14.136   0.00   0.00   0.00 
14.148   0.00   0.00   0.00 
14.160   0.00   0.00   0.00 
14.168   0.00   0.00   0.00 
14.179   0.00   0.00   0.00 
14.192   0.00   0.00   0.00 
14.204   0.00   0.00   0.00 
14.216   0.00   0.00   0.00 
14.218   0.00   0.00   0.00 
14.228   0.00   0.00   0.00 
14.238   0.00   0.00   0.00 
14.260   0.00   0.00   0.00 
14.260   0.00   0.00   0.00 
14.268   0.00   0.00   0.00 
14.290   0.00   0.00   0.00 
14.290   0.00   0.00   0.00 
14.316   0.00   0.00   0.00 
14.316   0.00   0.00   0.00 
14.336   0.00   0.00   0.00 
14.336   0.00   0.00   0.00 
14.340   0.00   0.00   0.00 
14.380   0.00   0.00   0.00 
14.380   0.00   0.00   0.00 
14.390   0.00   0.00   0.00 
14.420   0.00   0.00   0.00 
14.420   0.00   0.00   0.00 
14.420   0.00   0.00   0.00 
14.441   0.00   0.00   0.00 
14.441   0.00   0.00   0.00 
14.491   0.00   0.00   0.00 
14.504   0.00   0.00   0.00 
14.532   0.00   0.00   0.00 
14.541   0.00   0.00   0.00 
14.541   0.00   0.00   0.00 
14.544   0.00   0.00   0.00 
14.554   0.00   0.00   0.00 
14.572   0.00   0.00   0.00 
14.580   0.00   0.00   0.00 
14.591   0.00   0.00   0.00 
14.604   0.00   0.00   0.00 
14.604   0.00   0.00   0.00 
14.614   0.00   0.00   0.00 
14.635   0.00   0.00   0.00 
14.635   0.00   0.00   0.00 
14.660   0.00   0.00   0.00 
14.660   0.00   0.00   0.00 
14.666   0.00   0.00   0.00 
14.676   0.00   0.00   0.00 
14.696   0.00   0.00   0.00 
14.697   0.00   0.00   0.00 
14.729   0.00   0.00   0.00 
14.729   0.00   0.00   0.00 
14.730   0.00   0.00   0.00 
14.740   0.00   0.00   0.00 
14.752   0.00   0.00   0.00 
14.760   0.00   0.00   0.00 
14.780   0.00   0.00   0.00 
14.780   0.00   0.00   0.00 
14.830   0.00   0.00   0.00 
14.880   0.00   0.00   0.00 
14.928   0.00   0.00   0.00 
14.938   0.00   0.00   0.00 
14.948   0.00   0.00   0.00 
14.960   0.00   0.00   0.00 
14.989   0.00   0.00   0.00 
14.989   0.00   0.00   0.00 
14.989   0.00   0.00   0.00 
15.004   0.00   0.00   0.00 
15.008   0.00   0.00   0.00 
15.039   0.00   0.00   0.00 
15.039   0.00   0.00   0.00 
15.039   0.00   0.00   0.00 
15.060   0.00   0.00   0.00 
15.060   0.00   0.00   0.00 
15.068   0.00   0.00   0.00 
15.088   0.00   0.00   0.00 
15.088   0.00   0.00   0.00 
15.112   0.00   0.00   0.00 
15.112   0.00   0.00   0.00 
15.128   0.00   0.00   0.00 
15.128   0.00   0.00   0.00 
15.139   0.00   0.00   0.00 
15.161   0.00   0.00   0.00 
15.161   0.00   0.00   0.00 
15.172   0.00   0.00   0.00 
15.180   0.00   0.00   0.00 
15.204   0.00   0.00   0.00 
15.204   0.00   0.00   0.00 
15.216   0.00   0.00   0.00 
15.232   0.00   0.00   0.00 
15.232   0.00   0.00   0.00 
15.238   0.00   0.00   0.00 
15.276   0.00   0.00   0.00 
15.276   0.00   0.00   0.00 
15.276   0.00   0.00   0.00 
15.288   0.00   0.00   0.00 
15.288   0.00   0.00   0.00 
15.324   0.00   0.00   0.00 
15.339   0.00   0.00   0.00 
15.360   0.00   0.00   0.00 
15.384   0.00   0.00   0.00 
15.404   0.00   0.00   0.00 
15.404   0.00   0.00   0.00 
15.414   0.00   0.00   0.00 
15.424   0.00   0.00   0.00 
15.434   0.00   0.00   0.00 
15.444   0.00   0.00   0.00 
15.454   0.00   0.00   0.00 
15.495   0.00   0.00   0.00 
15.495   0.00   0.00   0.00 
15.512   0.00   0.00   0.00 
15.515   0.00   0.00   0.00 
15.525   0.00   0.00   0.00 
15.535   0.00   0.00   0.00 
15.592   0.00   0.00   0.00 
15.595   0.00   0.00   0.00 
15.630   0.00   0.00   0.00 
15.630   0.00   0.00   0.00 
15.630   0.00   0.00   0.00 
15.645   0.00   0.00   0.00 
15.645   0.00   0.00   0.00 
15.655   0.00   0.00   0.00 
15.665   0.00   0.00   0.00 
15.675   0.00   0.00   0.00 
15.685   0.00   0.00   0.00 
15.700   0.00   0.00   0.00 
15.705   0.00   0.00   0.00 
15.717   0.00   0.00   0.00 
15.728   0.00   0.00   0.00 
15.735   0.00   0.00   0.00 
15.745   0.00   0.00   0.00 
15.784   0.00   0.00   0.00 
15.784   0.00   0.00   0.00 
15.784   0.00   0.00   0.00 
15.785   0.00   0.00   0.00 
15.795   0.00   0.00   0.00 
15.805   0.00   0.00   0.00 
15.815   0.00   0.00   0.00 
15.832   0.00   0.00   0.00 
15.836   0.00   0.00   0.00 
15.896   0.00   0.00   0.00 
15.896   0.00   0.00   0.00 
15.906   0.00   0.00   0.00 
15.936   0.00   0.00   0.00 
15.957   0.00   0.00   0.00 
15.967   0.00   0.00   0.00 
16.000   0.00   0.00   0.00 
16.007   0.00   0.00   0.00 
16.020   0.00   0.00   0.00 
16.032   0.00   0.00   0.00 
16.056   0.00   0.00   0.00 
16.056   0.00   0.00   0.00 
16.057   0.00   0.00   0.00 
16.107   0.00   0.00   0.00 
16.107   0.00   0.00   0.00 
16.157   0.00   0.00   0.00 
16.157   0.00   0.00   0.00 
16.167   0.00   0.00   0.00 
16.188   0.00   0.00   0.00 
16.188   0.00   0.00   0.00 
16.197   0.00   0.00   0.00 
16.220   0.00   0.00   0.00 
16.220   0.00   0.00   0.00 
16.227   0.00   0.00   0.00 
16.237   0.00   0.00   0.00 
16.260   0.00   0.00   0.00 
16.260   0.00   0.00   0.00 
16.268   0.00   0.00   0.00 
16.277   0.00   0.00   0.00 
16.287   0.00   0.00   0.00 
16.297   0.00   0.00   0.00 
16.307   0.00   0.00   0.00 
16.320   0.00   0.00   0.00 
16.328   0.00   0.00   0.00 
16.344   0.00   0.00   0.00 
16.348   0.00   0.00   0.00 
16.398   0.00   0.00   0.00 
16.398   0.00   0.00   0.00 
16.424   0.00   0.00   0.00 
16.424   0.00   0.00   0.00 
16.448   0.00   0.00   0.00 
16.448   0.00   0.00   0.00 
16.448   0.00   0.00   0.00 
16.460   0.00   0.00   0.00 
16.480   0.00   0.00   0.00 
16.496   0.00   0.00   0.00 
16.496   0.00   0.00   0.00 
16.498   0.00   0.00   0.00 
16.508   0.00   0.00   0.00 
16.558   0.00   0.00   0.00 
16.558   0.00   0.00   0.00 
16.568   0.00   0.00   0.00 
16.608   0.00   0.00   0.00 
16.608   0.00   0.00   0.00 
16.644   0.00   0.00   0.00 
16.658   0.00   0.00   0.00 
16.680   0.00   0.00   0.00 
16.680   0.00   0.00   0.00 
16.716   0.00   0.00   0.00 
16.716   0.00   0.00   0.00 
16.716   0.00   0.00   0.00 
16.724   0.00   0.00   0.00 
16.728   0.00   0.00   0.00 
16.738   0.00   0.00   0.00 
16.752   0.00   0.00   0.00 
16.773   0.00   0.00   0.00 
16.773   0.00   0.00   0.00 
16.778   0.00   0.00   0.00 
16.792   0.00   0.00   0.00 
16.820   0.00   0.00   0.00 
16.820   0.00   0.00   0.00 
16.820   0.00   0.00   0.00 
16.843   0.00   0.00   0.00 
16.843   0.00   0.00   0.00 
16.876   0.00   0.00   0.00 
16.876   0.00   0.00   0.00 
16.876   0.00   0.00   0.00 
16.878   0.00   0.00   0.00 
16.888   0.00   0.00   0.00 
16.898   0.00   0.00   0.00 
16.909   0.00   0.00   0.00 
16.928   0.00   0.00   0.00 
16.944   0.00   0.00   0.00 
16.960   0.00   0.00   0.00 
16.984   0.00   0.00   0.00 
16.994   0.00   0.00   0.00 
16.994   0.00   0.00   0.00 
17.044   0.00   0.00   0.00 
17.044   0.00   0.00   0.00 
17.076   0.00   0.00   0.00 
17.076   0.00   0.00   0.00 
17.076   0.00   0.00   0.00 
17.084   0.00   0.00   0.00 
17.108   0.00   0.00   0.00 
17.108   0.00   0.00   0.00 
17.124   0.00   0.00   0.00 
17.124   0.00   0.00   0.00 
17.134   0.00   0.00   0.00 
17.144   0.00   0.00   0.00 
17.154   0.00   0.00   0.00 
17.180   0.00   0.00   0.00 
17.187   0.00   0.00   0.00 
17.187   0.00   0.00   0.00 
17.206   0.00   0.00   0.00 
17.206   0.00   0.00   0.00 
17.217   0.00   0.00   0.00 
17.228   0.00   0.00   0.00 
17.236   0.00   0.00   0.00 
17.244   0.00   0.00   0.00 
17.256   0.00   0.00   0.00 
17.276   0.00   0.00   0.00 
17.276   0.00   0.00   0.00 
17.284   0.00   0.00   0.00 
17.324   0.00   0.00   0.00 
17.324   0.00   0.00   0.00 
17.348   0.00   0.00   0.00 
17.364   0.00   0.00   0.00 
17.364   0.00   0.00   0.00 
17.372   0.00   0.00   0.00 
17.375   0.00   0.00   0.00 
17.392   0.00   0.00   0.00 
17.398   0.00   0.00   0.00 
17.405   0.00   0.00   0.00 
17.415   0.00   0.00   0.00 
17.425   0.00   0.00   0.00 
17.475   0.00   0.00   0.00 
17.525   0.00   0.00   0.00 
17.564   0.00   0.00   0.00 
17.575   0.00   0.00   0.00 
17.625   0.00   0.00   0.00 
17.625   0.00   0.00   0.00 
17.675   0.00   0.00   0.00 
17.675   0.00   0.00   0.00 
17.725   0.00   0.00   0.00 
17.725   0.00   0.00   0.00 
17.736   0.00   0.00   0.00 
17.746   0.00   0.00   0.00 
17.756   0.00   0.00   0.00 
17.766   0.00   0.00   0.00 
17.776   0.00   0.00   0.00 
17.785   0.00   0.00   0.00 
17.796   0.00   0.00   0.00 
