t    x     y    deg 
10.240   0.00   0.00   0.00 
10.256   0.00   0.00   0.00 
10.263   0.00   0.00   0.00 
10.272   0.00   0.00   0.00 
10.277   0.00   0.00   0.00 
10.295   0.00   0.00   0.00 
10.300   0.00   0.00   0.00 
10.332   0.00   0.00   0.00 
10.332   0.00   0.00   0.00 
10.332   0.00   0.00   0.00 
10.345   0.00   0.00   0.00 
10.356   0.00   0.00   0.00 
10.357   0.00   0.00   0.00 
10.372   0.00   0.00   0.00 
10.380   0.00   0.00   0.00 
10.395   0.00   0.00   0.00 
10.404   0.00   0.00   0.00 
10.407   0.00   0.00   0.00 
10.445   0.00   0.00   0.00 
10.445   0.00   0.00   0.00 
10.445   0.00   0.00   0.00 
10.496   0.00   0.00   0.00 
10.496   0.00   0.00   0.00 
10.532   0.00   0.00   0.00 
10.532   0.00   0.00   0.00 
10.532   0.00   0.00   0.00 
10.540   0.00   0.00   0.00 
10.548   0.00   0.00   0.00 
10.556   0.00   0.00   0.00 
10.566   0.00   0.00   0.00 
10.576   0.00   0.00   0.00 
10.586   0.00   0.00   0.00 
10.596   0.00   0.00   0.00 
10.619   0.00   0.00   0.00 
10.624   0.00   0.00   0.00 
10.689   0.00   0.00   0.00 
10.689   0.00   0.00   0.00 
10.703   0.00   0.00   0.00 
10.709   0.00   0.00   0.00 
10.722   0.00   0.00   0.00 
10.744   0.00   0.00   0.00 
10.744   0.00   0.00   0.00 
10.753   0.00   0.00   0.00 
10.803   0.00   0.00   0.00 
10.803   0.00   0.00   0.00 
10.852   0.00   0.00   0.00 
10.852   0.00   0.00   0.00 
10.862   0.00   0.00   0.00 
10.872   0.00   0.00   0.00 
10.882   0.00   0.00   0.00 
10.892   0.00   0.00   0.00 
10.902   0.00   0.00   0.00 
10.912   0.00   0.00   0.00 
10.922   0.00   0.00   0.00 
10.944   0.00   0.00   0.00 
10.944   0.00   0.00   0.00 
10.952   0.00   0.00   0.00 
10.963   0.00   0.00   0.00 
10.981   0.00   0.00   0.00 
10.984   0.00   0.00   0.00 
11.013   0.00   0.00   0.00 
11.063   0.00   0.00   0.00 
11.096   0.00   0.00   0.00 
11.096   0.00   0.00   0.00 
11.096   0.00   0.00   0.00 
11.113   0.00   0.00   0.00 
11.113   0.00   0.00   0.00 
11.123   0.00   0.00   0.00 
11.156   0.00   0.00   0.00 
11.156   0.00   0.00   0.00 
11.156   0.00   0.00   0.00 
11.163   0.00   0.00   0.00 
11.204   0.00   0.00   0.00 
11.204   0.00   0.00   0.00 
11.218   0.00   0.00   0.00 
11.229   0.00   0.00   0.00 
11.245   0.00   0.00   0.00 
11.245   0.00   0.00   0.00 
11.264   0.00   0.00   0.00 
11.264   0.00   0.00   0.00 
11.277   0.00   0.00   0.00 
11.288   0.00   0.00   0.00 
11.296   0.00   0.00   0.00 
11.327   0.00   0.00   0.00 
11.327   0.00   0.00   0.00 
11.327   0.00   0.00   0.00 
11.364   0.00   0.00   0.00 
11.376   0.00   0.00   0.00 
11.431   0.00   0.00   0.00 
11.481   0.00   0.00   0.00 
11.498   0.00   0.00   0.00 
11.521   0.00   0.00   0.00 
11.521   0.00   0.00   0.00 
11.521   0.00   0.00   0.00 
11.531   0.00   0.00   0.00 
11.556   0.00   0.00   0.00 
11.556   0.00   0.00   0.00 
11.581   0.00   0.00   0.00 
11.581   0.00   0.00   0.00 
11.581   0.00   0.00   0.00 
11.631   0.00   0.00   0.00 
11.631   0.00   0.00   0.00 
11.660   0.00   0.00   0.00 
11.681   0.00   0.00   0.00 
11.704   0.00   0.00   0.00 
11.706   0.00   0.00   0.00 
11.716   0.00   0.00   0.00 
11.725   0.00   0.00   0.00 
11.732   0.00   0.00   0.00 
11.742   0.00   0.00   0.00 
11.759   0.00   0.00   0.00 
11.764   0.00   0.00   0.00 
11.772   0.00   0.00   0.00 
11.791   0.00   0.00   0.00 
11.793   0.00   0.00   0.00 
11.808   0.00   0.00   0.00 
11.824   0.00   0.00   0.00 
11.824   0.00   0.00   0.00 
11.832   0.00   0.00   0.00 
11.848   0.00   0.00   0.00 
11.868   0.00   0.00   0.00 
11.868   0.00   0.00   0.00 
11.871   0.00   0.00   0.00 
11.891   0.00   0.00   0.00 
11.892   0.00   0.00   0.00 
11.912   0.00   0.00   0.00 
11.912   0.00   0.00   0.00 
11.942   0.00   0.00   0.00 
11.942   0.00   0.00   0.00 
11.942   0.00   0.00   0.00 
11.962   0.00   0.00   0.00 
11.964   0.00   0.00   0.00 
11.971   0.00   0.00   0.00 
11.981   0.00   0.00   0.00 
11.992   0.00   0.00   0.00 
12.002   0.00   0.00   0.00 
12.046   0.00   0.00   0.00 
12.064   0.00   0.00   0.00 
12.072   0.00   0.00   0.00 
12.076   0.00   0.00   0.00 
12.096   0.00   0.00   0.00 
12.096   0.00   0.00   0.00 
12.106   0.00   0.00   0.00 
12.116   0.00   0.00   0.00 
12.126   0.00   0.00   0.00 
12.146   0.00   0.00   0.00 
12.146   0.00   0.00   0.00 
12.168   0.00   0.00   0.00 
12.168   0.00   0.00   0.00 
12.180   0.00   0.00   0.00 
12.186   0.00   0.00   0.00 
12.196   0.00   0.00   0.00 
12.208   0.00   0.00   0.00 
12.216   0.00   0.00   0.00 
12.226   0.00   0.00   0.00 
12.236   0.00   0.00   0.00 
12.246   0.00   0.00   0.00 
12.264   0.00   0.00   0.00 
12.300   0.00   0.00   0.00 
12.321   0.00   0.00   0.00 
12.321   0.00   0.00   0.00 
12.332   0.00   0.00   0.00 
12.340   0.00   0.00   0.00 
12.350   0.00   0.00   0.00 
12.364   0.00   0.00   0.00 
12.400   0.00   0.00   0.00 
12.407   0.00   0.00   0.00 
12.428   0.00   0.00   0.00 
12.428   0.00   0.00   0.00 
12.458   0.00   0.00   0.00 
12.458   0.00   0.00   0.00 
12.458   0.00   0.00   0.00 
12.472   0.00   0.00   0.00 
12.477   0.00   0.00   0.00 
12.504   0.00   0.00   0.00 
12.509   0.00   0.00   0.00 
12.509   0.00   0.00   0.00 
12.520   0.00   0.00   0.00 
12.527   0.00   0.00   0.00 
12.538   0.00   0.00   0.00 
12.556   0.00   0.00   0.00 
12.559   0.00   0.00   0.00 
12.568   0.00   0.00   0.00 
12.592   0.00   0.00   0.00 
12.609   0.00   0.00   0.00 
12.620   0.00   0.00   0.00 
12.636   0.00   0.00   0.00 
12.639   0.00   0.00   0.00 
12.659   0.00   0.00   0.00 
12.659   0.00   0.00   0.00 
12.669   0.00   0.00   0.00 
12.708   0.00   0.00   0.00 
12.710   0.00   0.00   0.00 
12.720   0.00   0.00   0.00 
12.730   0.00   0.00   0.00 
12.752   0.00   0.00   0.00 
12.764   0.00   0.00   0.00 
12.764   0.00   0.00   0.00 
12.770   0.00   0.00   0.00 
12.796   0.00   0.00   0.00 
12.808   0.00   0.00   0.00 
12.808   0.00   0.00   0.00 
12.816   0.00   0.00   0.00 
12.820   0.00   0.00   0.00 
12.861   0.00   0.00   0.00 
12.861   0.00   0.00   0.00 
12.921   0.00   0.00   0.00 
12.921   0.00   0.00   0.00 
12.952   0.00   0.00   0.00 
12.958   0.00   0.00   0.00 
12.958   0.00   0.00   0.00 
12.964   0.00   0.00   0.00 
12.971   0.00   0.00   0.00 
12.981   0.00   0.00   0.00 
12.991   0.00   0.00   0.00 
13.021   0.00   0.00   0.00 
13.034   0.00   0.00   0.00 
13.044   0.00   0.00   0.00 
13.070   0.00   0.00   0.00 
13.071   0.00   0.00   0.00 
13.100   0.00   0.00   0.00 
13.100   0.00   0.00   0.00 
13.100   0.00   0.00   0.00 
13.121   0.00   0.00   0.00 
13.121   0.00   0.00   0.00 
13.147   0.00   0.00   0.00 
13.148   0.00   0.00   0.00 
13.148   0.00   0.00   0.00 
13.171   0.00   0.00   0.00 
13.171   0.00   0.00   0.00 
13.174   0.00   0.00   0.00 
13.207   0.00   0.00   0.00 
13.207   0.00   0.00   0.00 
13.207   0.00   0.00   0.00 
13.216   0.00   0.00   0.00 
13.224   0.00   0.00   0.00 
13.234   0.00   0.00   0.00 
13.244   0.00   0.00   0.00 
13.329   0.00   0.00   0.00 
13.332   0.00   0.00   0.00 
13.379   0.00   0.00   0.00 
13.379   0.00   0.00   0.00 
13.389   0.00   0.00   0.00 
13.429   0.00   0.00   0.00 
13.479   0.00   0.00   0.00 
13.529   0.00   0.00   0.00 
13.530   0.00   0.00   0.00 
13.560   0.00   0.00   0.00 
13.560   0.00   0.00   0.00 
13.560   0.00   0.00   0.00 
13.570   0.00   0.00   0.00 
13.630   0.00   0.00   0.00 
13.680   0.00   0.00   0.00 
13.708   0.00   0.00   0.00 
13.709   0.00   0.00   0.00 
13.715   0.00   0.00   0.00 
13.747   0.00   0.00   0.00 
13.747   0.00   0.00   0.00 
13.747   0.00   0.00   0.00 
13.756   0.00   0.00   0.00 
13.776   0.00   0.00   0.00 
13.777   0.00   0.00   0.00 
13.806   0.00   0.00   0.00 
13.806   0.00   0.00   0.00 
13.806   0.00   0.00   0.00 
13.812   0.00   0.00   0.00 
13.820   0.00   0.00   0.00 
13.838   0.00   0.00   0.00 
13.852   0.00   0.00   0.00 
13.852   0.00   0.00   0.00 
13.860   0.00   0.00   0.00 
13.888   0.00   0.00   0.00 
13.904   0.00   0.00   0.00 
13.924   0.00   0.00   0.00 
13.924   0.00   0.00   0.00 
13.934   0.00   0.00   0.00 
13.994   0.00   0.00   0.00 
14.044   0.00   0.00   0.00 
14.094   0.00   0.00   0.00 
14.094   0.00   0.00   0.00 
14.144   0.00   0.00   0.00 
14.147   0.00   0.00   0.00 
14.195   0.00   0.00   0.00 
14.195   0.00   0.00   0.00 
14.209   0.00   0.00   0.00 
14.216   0.00   0.00   0.00 
14.225   0.00   0.00   0.00 
14.235   0.00   0.00   0.00 
14.248   0.00   0.00   0.00 
14.260   0.00   0.00   0.00 
14.271   0.00   0.00   0.00 
14.296   0.00   0.00   0.00 
14.296   0.00   0.00   0.00 
14.296   0.00   0.00   0.00 
14.305   0.00   0.00   0.00 
14.318   0.00   0.00   0.00 
14.326   0.00   0.00   0.00 
14.336   0.00   0.00   0.00 
14.346   0.00   0.00   0.00 
14.355   0.00   0.00   0.00 
14.396   0.00   0.00   0.00 
14.408   0.00   0.00   0.00 
14.447   0.00   0.00   0.00 
14.447   0.00   0.00   0.00 
14.447   0.00   0.00   0.00 
14.456   0.00   0.00   0.00 
14.488   0.00   0.00   0.00 
14.488   0.00   0.00   0.00 
14.547   0.00   0.00   0.00 
14.547   0.00   0.00   0.00 
14.557   0.00   0.00   0.00 
14.592   0.00   0.00   0.00 
14.597   0.00   0.00   0.00 
14.629   0.00   0.00   0.00 
14.629   0.00   0.00   0.00 
14.629   0.00   0.00   0.00 
14.658   0.00   0.00   0.00 
14.658   0.00   0.00   0.00 
14.658   0.00   0.00   0.00 
14.708   0.00   0.00   0.00 
14.708   0.00   0.00   0.00 
14.718   0.00   0.00   0.00 
14.735   0.00   0.00   0.00 
14.743   0.00   0.00   0.00 
14.753   0.00   0.00   0.00 
14.771   0.00   0.00   0.00 
14.771   0.00   0.00   0.00 
14.803   0.00   0.00   0.00 
14.803   0.00   0.00   0.00 
14.803   0.00   0.00   0.00 
14.836   0.00   0.00   0.00 
14.836   0.00   0.00   0.00 
14.836   0.00   0.00   0.00 
14.838   0.00   0.00   0.00 
14.848   0.00   0.00   0.00 
14.860   0.00   0.00   0.00 
14.884   0.00   0.00   0.00 
14.903   0.00   0.00   0.00 
14.916   0.00   0.00   0.00 
14.932   0.00   0.00   0.00 
14.956   0.00   0.00   0.00 
14.956   0.00   0.00   0.00 
14.956   0.00   0.00   0.00 
15.000   0.00   0.00   0.00 
15.006   0.00   0.00   0.00 
15.056   0.00   0.00   0.00 
15.056   0.00   0.00   0.00 
15.106   0.00   0.00   0.00 
15.106   0.00   0.00   0.00 
15.116   0.00   0.00   0.00 
15.156   0.00   0.00   0.00 
15.157   0.00   0.00   0.00 
15.207   0.00   0.00   0.00 
15.207   0.00   0.00   0.00 
15.224   0.00   0.00   0.00 
15.227   0.00   0.00   0.00 
15.237   0.00   0.00   0.00 
15.258   0.00   0.00   0.00 
15.261   0.00   0.00   0.00 
15.269   0.00   0.00   0.00 
15.277   0.00   0.00   0.00 
15.287   0.00   0.00   0.00 
15.297   0.00   0.00   0.00 
15.312   0.00   0.00   0.00 
15.318   0.00   0.00   0.00 
15.350   0.00   0.00   0.00 
15.350   0.00   0.00   0.00 
15.350   0.00   0.00   0.00 
15.357   0.00   0.00   0.00 
15.407   0.00   0.00   0.00 
15.407   0.00   0.00   0.00 
15.444   0.00   0.00   0.00 
15.444   0.00   0.00   0.00 
15.444   0.00   0.00   0.00 
15.457   0.00   0.00   0.00 
15.504   0.00   0.00   0.00 
15.555   0.00   0.00   0.00 
15.557   0.00   0.00   0.00 
15.588   0.00   0.00   0.00 
15.608   0.00   0.00   0.00 
15.648   0.00   0.00   0.00 
15.664   0.00   0.00   0.00 
15.708   0.00   0.00   0.00 
15.708   0.00   0.00   0.00 
15.727   0.00   0.00   0.00 
15.728   0.00   0.00   0.00 
15.738   0.00   0.00   0.00 
15.751   0.00   0.00   0.00 
15.758   0.00   0.00   0.00 
15.786   0.00   0.00   0.00 
15.786   0.00   0.00   0.00 
15.829   0.00   0.00   0.00 
15.855   0.00   0.00   0.00 
15.896   0.00   0.00   0.00 
15.896   0.00   0.00   0.00 
15.916   0.00   0.00   0.00 
15.920   0.00   0.00   0.00 
15.966   0.00   0.00   0.00 
15.976   0.00   0.00   0.00 
16.016   0.00   0.00   0.00 
16.020   0.00   0.00   0.00 
16.030   0.00   0.00   0.00 
16.066   0.00   0.00   0.00 
16.080   0.00   0.00   0.00 
16.132   0.00   0.00   0.00 
16.132   0.00   0.00   0.00 
16.182   0.00   0.00   0.00 
16.196   0.00   0.00   0.00 
16.227   0.00   0.00   0.00 
16.238   0.00   0.00   0.00 
16.248   0.00   0.00   0.00 
16.258   0.00   0.00   0.00 
16.270   0.00   0.00   0.00 
16.283   0.00   0.00   0.00 
16.290   0.00   0.00   0.00 
16.299   0.00   0.00   0.00 
16.322   0.00   0.00   0.00 
16.322   0.00   0.00   0.00 
16.328   0.00   0.00   0.00 
16.348   0.00   0.00   0.00 
16.348   0.00   0.00   0.00 
16.364   0.00   0.00   0.00 
16.368   0.00   0.00   0.00 
16.378   0.00   0.00   0.00 
16.392   0.00   0.00   0.00 
16.406   0.00   0.00   0.00 
16.408   0.00   0.00   0.00 
16.420   0.00   0.00   0.00 
16.428   0.00   0.00   0.00 
16.441   0.00   0.00   0.00 
16.452   0.00   0.00   0.00 
16.460   0.00   0.00   0.00 
16.468   0.00   0.00   0.00 
16.478   0.00   0.00   0.00 
16.490   0.00   0.00   0.00 
16.501   0.00   0.00   0.00 
16.508   0.00   0.00   0.00 
16.518   0.00   0.00   0.00 
16.531   0.00   0.00   0.00 
16.538   0.00   0.00   0.00 
16.551   0.00   0.00   0.00 
16.558   0.00   0.00   0.00 
16.587   0.00   0.00   0.00 
16.587   0.00   0.00   0.00 
16.588   0.00   0.00   0.00 
16.598   0.00   0.00   0.00 
16.608   0.00   0.00   0.00 
16.618   0.00   0.00   0.00 
16.628   0.00   0.00   0.00 
16.641   0.00   0.00   0.00 
16.648   0.00   0.00   0.00 
16.669   0.00   0.00   0.00 
16.669   0.00   0.00   0.00 
16.678   0.00   0.00   0.00 
16.690   0.00   0.00   0.00 
16.729   0.00   0.00   0.00 
16.731   0.00   0.00   0.00 
16.741   0.00   0.00   0.00 
16.756   0.00   0.00   0.00 
16.776   0.00   0.00   0.00 
16.793   0.00   0.00   0.00 
16.820   0.00   0.00   0.00 
16.820   0.00   0.00   0.00 
16.831   0.00   0.00   0.00 
16.833   0.00   0.00   0.00 
16.843   0.00   0.00   0.00 
16.893   0.00   0.00   0.00 
16.928   0.00   0.00   0.00 
16.943   0.00   0.00   0.00 
16.993   0.00   0.00   0.00 
16.993   0.00   0.00   0.00 
17.030   0.00   0.00   0.00 
17.030   0.00   0.00   0.00 
17.030   0.00   0.00   0.00 
17.043   0.00   0.00   0.00 
17.043   0.00   0.00   0.00 
17.068   0.00   0.00   0.00 
17.073   0.00   0.00   0.00 
17.073   0.00   0.00   0.00 
17.084   0.00   0.00   0.00 
17.093   0.00   0.00   0.00 
17.103   0.00   0.00   0.00 
17.113   0.00   0.00   0.00 
17.132   0.00   0.00   0.00 
17.144   0.00   0.00   0.00 
17.152   0.00   0.00   0.00 
17.194   0.00   0.00   0.00 
17.196   0.00   0.00   0.00 
17.206   0.00   0.00   0.00 
17.228   0.00   0.00   0.00 
17.228   0.00   0.00   0.00 
17.236   0.00   0.00   0.00 
17.258   0.00   0.00   0.00 
17.258   0.00   0.00   0.00 
17.272   0.00   0.00   0.00 
17.278   0.00   0.00   0.00 
17.287   0.00   0.00   0.00 
17.302   0.00   0.00   0.00 
17.307   0.00   0.00   0.00 
17.318   0.00   0.00   0.00 
17.334   0.00   0.00   0.00 
17.343   0.00   0.00   0.00 
17.347   0.00   0.00   0.00 
17.360   0.00   0.00   0.00 
17.376   0.00   0.00   0.00 
17.378   0.00   0.00   0.00 
17.388   0.00   0.00   0.00 
17.396   0.00   0.00   0.00 
17.409   0.00   0.00   0.00 
17.419   0.00   0.00   0.00 
17.434   0.00   0.00   0.00 
17.438   0.00   0.00   0.00 
17.448   0.00   0.00   0.00 
17.459   0.00   0.00   0.00 
17.466   0.00   0.00   0.00 
17.476   0.00   0.00   0.00 
17.490   0.00   0.00   0.00 
17.504   0.00   0.00   0.00 
17.506   0.00   0.00   0.00 
17.516   0.00   0.00   0.00 
17.532   0.00   0.00   0.00 
17.536   0.00   0.00   0.00 
17.546   0.00   0.00   0.00 
17.556   0.00   0.00   0.00 
17.566   0.00   0.00   0.00 
17.580   0.00   0.00   0.00 
17.586   0.00   0.00   0.00 
17.603   0.00   0.00   0.00 
17.608   0.00   0.00   0.00 
17.616   0.00   0.00   0.00 
17.626   0.00   0.00   0.00 
17.636   0.00   0.00   0.00 
17.646   0.00   0.00   0.00 
17.656   0.00   0.00   0.00 
17.666   0.00   0.00   0.00 
17.676   0.00   0.00   0.00 
17.686   0.00   0.00   0.00 
17.712   0.00   0.00   0.00 
17.712   0.00   0.00   0.00 
17.717   0.00   0.00   0.00 
17.728   0.00   0.00   0.00 
17.740   0.00   0.00   0.00 
17.751   0.00   0.00   0.00 
17.758   0.00   0.00   0.00 
17.768   0.00   0.00   0.00 
17.776   0.00   0.00   0.00 
17.790   0.00   0.00   0.00 
17.801   0.00   0.00   0.00 
17.806   0.00   0.00   0.00 
17.825   0.00   0.00   0.00 
17.827   0.00   0.00   0.00 
17.840   0.00   0.00   0.00 
17.848   0.00   0.00   0.00 
17.863   0.00   0.00   0.00 
17.867   0.00   0.00   0.00 
17.876   0.00   0.00   0.00 
17.888   0.00   0.00   0.00 
17.900   0.00   0.00   0.00 
17.906   0.00   0.00   0.00 
17.916   0.00   0.00   0.00 
17.927   0.00   0.00   0.00 
17.936   0.00   0.00   0.00 
17.948   0.00   0.00   0.00 
17.957   0.00   0.00   0.00 
17.970   0.00   0.00   0.00 
17.978   0.00   0.00   0.00 
17.989   0.00   0.00   0.00 
17.996   0.00   0.00   0.00 
18.010   0.00   0.00   0.00 
18.019   0.00   0.00   0.00 
18.028   0.00   0.00   0.00 
18.044   0.00   0.00   0.00 
18.047   0.00   0.00   0.00 
18.057   0.00   0.00   0.00 
18.066   0.00   0.00   0.00 
18.088   0.00   0.00   0.00 
18.088   0.00   0.00   0.00 
18.102   0.00   0.00   0.00 
18.111   0.00   0.00   0.00 
18.118   0.00   0.00   0.00 
18.127   0.00   0.00   0.00 
18.137   0.00   0.00   0.00 
18.149   0.00   0.00   0.00 
18.158   0.00   0.00   0.00 
18.166   0.00   0.00   0.00 
18.178   0.00   0.00   0.00 
18.192   0.00   0.00   0.00 
18.197   0.00   0.00   0.00 
18.209   0.00   0.00   0.00 
18.216   0.00   0.00   0.00 
18.232   0.00   0.00   0.00 
18.238   0.00   0.00   0.00 
18.247   0.00   0.00   0.00 
18.256   0.00   0.00   0.00 
18.266   0.00   0.00   0.00 
18.276   0.00   0.00   0.00 
18.286   0.00   0.00   0.00 
18.297   0.00   0.00   0.00 
18.310   0.00   0.00   0.00 
18.320   0.00   0.00   0.00 
18.326   0.00   0.00   0.00 
18.337   0.00   0.00   0.00 
18.349   0.00   0.00   0.00 
18.360   0.00   0.00   0.00 
18.367   0.00   0.00   0.00 
18.376   0.00   0.00   0.00 
18.388   0.00   0.00   0.00 
18.396   0.00   0.00   0.00 
18.406   0.00   0.00   0.00 
