t    x     y    deg 
10.275   0.00   0.00   0.00 
10.277   0.00   0.00   0.00 
10.303   0.00   0.00   0.00 
10.303   0.00   0.00   0.00 
10.325   0.00   0.00   0.00 
10.325   0.00   0.00   0.00 
10.353   0.00   0.00   0.00 
10.381   0.00   0.00   0.00 
10.431   0.00   0.00   0.00 
10.431   0.00   0.00   0.00 
10.445   0.00   0.00   0.00 
10.451   0.00   0.00   0.00 
10.461   0.00   0.00   0.00 
10.471   0.00   0.00   0.00 
10.481   0.00   0.00   0.00 
10.491   0.00   0.00   0.00 
10.501   0.00   0.00   0.00 
10.517   0.00   0.00   0.00 
10.525   0.00   0.00   0.00 
10.537   0.00   0.00   0.00 
10.565   0.00   0.00   0.00 
10.591   0.00   0.00   0.00 
10.621   0.00   0.00   0.00 
10.621   0.00   0.00   0.00 
10.629   0.00   0.00   0.00 
10.642   0.00   0.00   0.00 
10.642   0.00   0.00   0.00 
10.653   0.00   0.00   0.00 
10.673   0.00   0.00   0.00 
10.673   0.00   0.00   0.00 
10.682   0.00   0.00   0.00 
10.692   0.00   0.00   0.00 
10.702   0.00   0.00   0.00 
10.712   0.00   0.00   0.00 
10.722   0.00   0.00   0.00 
10.732   0.00   0.00   0.00 
10.742   0.00   0.00   0.00 
10.752   0.00   0.00   0.00 
10.762   0.00   0.00   0.00 
10.778   0.00   0.00   0.00 
10.782   0.00   0.00   0.00 
10.792   0.00   0.00   0.00 
10.802   0.00   0.00   0.00 
10.814   0.00   0.00   0.00 
10.864   0.00   0.00   0.00 
10.864   0.00   0.00   0.00 
10.914   0.00   0.00   0.00 
10.914   0.00   0.00   0.00 
10.964   0.00   0.00   0.00 
10.964   0.00   0.00   0.00 
10.981   0.00   0.00   0.00 
11.009   0.00   0.00   0.00 
11.009   0.00   0.00   0.00 
11.014   0.00   0.00   0.00 
11.014   0.00   0.00   0.00 
11.029   0.00   0.00   0.00 
11.049   0.00   0.00   0.00 
11.049   0.00   0.00   0.00 
11.064   0.00   0.00   0.00 
11.064   0.00   0.00   0.00 
11.105   0.00   0.00   0.00 
11.105   0.00   0.00   0.00 
11.129   0.00   0.00   0.00 
11.129   0.00   0.00   0.00 
11.153   0.00   0.00   0.00 
11.153   0.00   0.00   0.00 
11.161   0.00   0.00   0.00 
11.211   0.00   0.00   0.00 
11.218   0.00   0.00   0.00 
11.229   0.00   0.00   0.00 
11.241   0.00   0.00   0.00 
11.249   0.00   0.00   0.00 
11.262   0.00   0.00   0.00 
11.314   0.00   0.00   0.00 
11.314   0.00   0.00   0.00 
11.345   0.00   0.00   0.00 
11.345   0.00   0.00   0.00 
11.345   0.00   0.00   0.00 
11.369   0.00   0.00   0.00 
11.369   0.00   0.00   0.00 
11.377   0.00   0.00   0.00 
11.385   0.00   0.00   0.00 
11.395   0.00   0.00   0.00 
11.405   0.00   0.00   0.00 
11.415   0.00   0.00   0.00 
11.457   0.00   0.00   0.00 
11.465   0.00   0.00   0.00 
11.475   0.00   0.00   0.00 
11.497   0.00   0.00   0.00 
11.515   0.00   0.00   0.00 
11.537   0.00   0.00   0.00 
11.537   0.00   0.00   0.00 
11.557   0.00   0.00   0.00 
11.557   0.00   0.00   0.00 
11.565   0.00   0.00   0.00 
11.613   0.00   0.00   0.00 
11.615   0.00   0.00   0.00 
11.625   0.00   0.00   0.00 
11.665   0.00   0.00   0.00 
11.665   0.00   0.00   0.00 
11.676   0.00   0.00   0.00 
11.692   0.00   0.00   0.00 
11.717   0.00   0.00   0.00 
11.717   0.00   0.00   0.00 
11.717   0.00   0.00   0.00 
11.729   0.00   0.00   0.00 
11.737   0.00   0.00   0.00 
11.749   0.00   0.00   0.00 
11.758   0.00   0.00   0.00 
11.777   0.00   0.00   0.00 
11.777   0.00   0.00   0.00 
11.797   0.00   0.00   0.00 
11.809   0.00   0.00   0.00 
11.809   0.00   0.00   0.00 
11.819   0.00   0.00   0.00 
11.845   0.00   0.00   0.00 
11.845   0.00   0.00   0.00 
11.869   0.00   0.00   0.00 
11.869   0.00   0.00   0.00 
11.869   0.00   0.00   0.00 
11.877   0.00   0.00   0.00 
11.910   0.00   0.00   0.00 
11.919   0.00   0.00   0.00 
11.934   0.00   0.00   0.00 
11.949   0.00   0.00   0.00 
11.970   0.00   0.00   0.00 
11.981   0.00   0.00   0.00 
12.020   0.00   0.00   0.00 
12.020   0.00   0.00   0.00 
12.020   0.00   0.00   0.00 
12.021   0.00   0.00   0.00 
12.069   0.00   0.00   0.00 
12.070   0.00   0.00   0.00 
12.080   0.00   0.00   0.00 
12.090   0.00   0.00   0.00 
12.100   0.00   0.00   0.00 
12.110   0.00   0.00   0.00 
12.120   0.00   0.00   0.00 
12.141   0.00   0.00   0.00 
12.141   0.00   0.00   0.00 
12.170   0.00   0.00   0.00 
12.170   0.00   0.00   0.00 
12.170   0.00   0.00   0.00 
12.201   0.00   0.00   0.00 
12.201   0.00   0.00   0.00 
12.201   0.00   0.00   0.00 
12.210   0.00   0.00   0.00 
12.220   0.00   0.00   0.00 
12.230   0.00   0.00   0.00 
12.240   0.00   0.00   0.00 
12.257   0.00   0.00   0.00 
12.261   0.00   0.00   0.00 
12.309   0.00   0.00   0.00 
12.309   0.00   0.00   0.00 
12.321   0.00   0.00   0.00 
12.350   0.00   0.00   0.00 
12.350   0.00   0.00   0.00 
12.350   0.00   0.00   0.00 
12.377   0.00   0.00   0.00 
12.385   0.00   0.00   0.00 
12.385   0.00   0.00   0.00 
12.389   0.00   0.00   0.00 
12.399   0.00   0.00   0.00 
12.425   0.00   0.00   0.00 
12.437   0.00   0.00   0.00 
12.452   0.00   0.00   0.00 
12.452   0.00   0.00   0.00 
12.452   0.00   0.00   0.00 
12.479   0.00   0.00   0.00 
12.479   0.00   0.00   0.00 
12.479   0.00   0.00   0.00 
12.490   0.00   0.00   0.00 
12.502   0.00   0.00   0.00 
12.513   0.00   0.00   0.00 
12.537   0.00   0.00   0.00 
12.552   0.00   0.00   0.00 
12.575   0.00   0.00   0.00 
12.575   0.00   0.00   0.00 
12.603   0.00   0.00   0.00 
12.603   0.00   0.00   0.00 
12.603   0.00   0.00   0.00 
12.645   0.00   0.00   0.00 
12.645   0.00   0.00   0.00 
12.655   0.00   0.00   0.00 
12.681   0.00   0.00   0.00 
12.681   0.00   0.00   0.00 
12.705   0.00   0.00   0.00 
12.721   0.00   0.00   0.00 
12.737   0.00   0.00   0.00 
12.753   0.00   0.00   0.00 
12.753   0.00   0.00   0.00 
12.762   0.00   0.00   0.00 
12.785   0.00   0.00   0.00 
12.785   0.00   0.00   0.00 
12.833   0.00   0.00   0.00 
12.843   0.00   0.00   0.00 
12.861   0.00   0.00   0.00 
12.877   0.00   0.00   0.00 
12.877   0.00   0.00   0.00 
12.891   0.00   0.00   0.00 
12.893   0.00   0.00   0.00 
12.941   0.00   0.00   0.00 
12.941   0.00   0.00   0.00 
12.953   0.00   0.00   0.00 
12.961   0.00   0.00   0.00 
12.981   0.00   0.00   0.00 
12.991   0.00   0.00   0.00 
12.991   0.00   0.00   0.00 
13.025   0.00   0.00   0.00 
13.025   0.00   0.00   0.00 
13.025   0.00   0.00   0.00 
13.031   0.00   0.00   0.00 
13.041   0.00   0.00   0.00 
13.051   0.00   0.00   0.00 
13.085   0.00   0.00   0.00 
13.091   0.00   0.00   0.00 
13.125   0.00   0.00   0.00 
13.141   0.00   0.00   0.00 
13.145   0.00   0.00   0.00 
13.155   0.00   0.00   0.00 
13.165   0.00   0.00   0.00 
13.175   0.00   0.00   0.00 
13.195   0.00   0.00   0.00 
13.209   0.00   0.00   0.00 
13.209   0.00   0.00   0.00 
13.220   0.00   0.00   0.00 
13.225   0.00   0.00   0.00 
13.238   0.00   0.00   0.00 
13.251   0.00   0.00   0.00 
13.267   0.00   0.00   0.00 
13.267   0.00   0.00   0.00 
13.298   0.00   0.00   0.00 
13.298   0.00   0.00   0.00 
13.298   0.00   0.00   0.00 
13.305   0.00   0.00   0.00 
13.345   0.00   0.00   0.00 
13.345   0.00   0.00   0.00 
13.355   0.00   0.00   0.00 
13.365   0.00   0.00   0.00 
13.381   0.00   0.00   0.00 
13.391   0.00   0.00   0.00 
13.415   0.00   0.00   0.00 
13.415   0.00   0.00   0.00 
13.415   0.00   0.00   0.00 
13.425   0.00   0.00   0.00 
13.449   0.00   0.00   0.00 
13.465   0.00   0.00   0.00 
13.509   0.00   0.00   0.00 
13.509   0.00   0.00   0.00 
13.519   0.00   0.00   0.00 
13.565   0.00   0.00   0.00 
13.565   0.00   0.00   0.00 
13.609   0.00   0.00   0.00 
13.620   0.00   0.00   0.00 
13.637   0.00   0.00   0.00 
13.673   0.00   0.00   0.00 
13.674   0.00   0.00   0.00 
13.691   0.00   0.00   0.00 
13.694   0.00   0.00   0.00 
13.713   0.00   0.00   0.00 
13.724   0.00   0.00   0.00 
13.724   0.00   0.00   0.00 
13.734   0.00   0.00   0.00 
13.744   0.00   0.00   0.00 
13.767   0.00   0.00   0.00 
13.767   0.00   0.00   0.00 
13.774   0.00   0.00   0.00 
13.784   0.00   0.00   0.00 
13.810   0.00   0.00   0.00 
13.810   0.00   0.00   0.00 
13.829   0.00   0.00   0.00 
13.833   0.00   0.00   0.00 
13.834   0.00   0.00   0.00 
13.844   0.00   0.00   0.00 
13.861   0.00   0.00   0.00 
13.865   0.00   0.00   0.00 
13.874   0.00   0.00   0.00 
13.887   0.00   0.00   0.00 
13.894   0.00   0.00   0.00 
13.944   0.00   0.00   0.00 
13.950   0.00   0.00   0.00 
13.985   0.00   0.00   0.00 
13.994   0.00   0.00   0.00 
14.017   0.00   0.00   0.00 
14.017   0.00   0.00   0.00 
14.044   0.00   0.00   0.00 
14.044   0.00   0.00   0.00 
14.044   0.00   0.00   0.00 
14.054   0.00   0.00   0.00 
14.085   0.00   0.00   0.00 
14.085   0.00   0.00   0.00 
14.085   0.00   0.00   0.00 
14.094   0.00   0.00   0.00 
14.145   0.00   0.00   0.00 
14.145   0.00   0.00   0.00 
14.169   0.00   0.00   0.00 
14.169   0.00   0.00   0.00 
14.195   0.00   0.00   0.00 
14.195   0.00   0.00   0.00 
14.195   0.00   0.00   0.00 
14.237   0.00   0.00   0.00 
14.237   0.00   0.00   0.00 
14.249   0.00   0.00   0.00 
14.257   0.00   0.00   0.00 
14.267   0.00   0.00   0.00 
14.278   0.00   0.00   0.00 
14.288   0.00   0.00   0.00 
14.304   0.00   0.00   0.00 
14.311   0.00   0.00   0.00 
14.320   0.00   0.00   0.00 
14.332   0.00   0.00   0.00 
14.337   0.00   0.00   0.00 
14.347   0.00   0.00   0.00 
14.364   0.00   0.00   0.00 
14.370   0.00   0.00   0.00 
14.387   0.00   0.00   0.00 
14.392   0.00   0.00   0.00 
14.401   0.00   0.00   0.00 
14.408   0.00   0.00   0.00 
14.417   0.00   0.00   0.00 
14.428   0.00   0.00   0.00 
14.438   0.00   0.00   0.00 
14.449   0.00   0.00   0.00 
14.457   0.00   0.00   0.00 
14.470   0.00   0.00   0.00 
14.478   0.00   0.00   0.00 
14.489   0.00   0.00   0.00 
14.498   0.00   0.00   0.00 
14.508   0.00   0.00   0.00 
14.519   0.00   0.00   0.00 
14.528   0.00   0.00   0.00 
14.538   0.00   0.00   0.00 
14.549   0.00   0.00   0.00 
14.557   0.00   0.00   0.00 
14.573   0.00   0.00   0.00 
14.578   0.00   0.00   0.00 
14.587   0.00   0.00   0.00 
14.598   0.00   0.00   0.00 
14.608   0.00   0.00   0.00 
14.618   0.00   0.00   0.00 
14.632   0.00   0.00   0.00 
14.641   0.00   0.00   0.00 
14.647   0.00   0.00   0.00 
14.657   0.00   0.00   0.00 
14.667   0.00   0.00   0.00 
14.678   0.00   0.00   0.00 
14.688   0.00   0.00   0.00 
14.701   0.00   0.00   0.00 
14.708   0.00   0.00   0.00 
14.717   0.00   0.00   0.00 
14.728   0.00   0.00   0.00 
14.743   0.00   0.00   0.00 
14.747   0.00   0.00   0.00 
14.758   0.00   0.00   0.00 
14.771   0.00   0.00   0.00 
14.779   0.00   0.00   0.00 
14.788   0.00   0.00   0.00 
14.797   0.00   0.00   0.00 
14.809   0.00   0.00   0.00 
14.822   0.00   0.00   0.00 
14.832   0.00   0.00   0.00 
14.869   0.00   0.00   0.00 
14.869   0.00   0.00   0.00 
14.879   0.00   0.00   0.00 
14.905   0.00   0.00   0.00 
14.905   0.00   0.00   0.00 
14.917   0.00   0.00   0.00 
14.925   0.00   0.00   0.00 
14.931   0.00   0.00   0.00 
14.981   0.00   0.00   0.00 
14.981   0.00   0.00   0.00 
15.009   0.00   0.00   0.00 
15.009   0.00   0.00   0.00 
15.033   0.00   0.00   0.00 
15.033   0.00   0.00   0.00 
15.033   0.00   0.00   0.00 
15.073   0.00   0.00   0.00 
15.073   0.00   0.00   0.00 
15.085   0.00   0.00   0.00 
15.109   0.00   0.00   0.00 
15.109   0.00   0.00   0.00 
15.113   0.00   0.00   0.00 
15.133   0.00   0.00   0.00 
15.133   0.00   0.00   0.00 
15.146   0.00   0.00   0.00 
15.177   0.00   0.00   0.00 
15.185   0.00   0.00   0.00 
15.195   0.00   0.00   0.00 
15.205   0.00   0.00   0.00 
15.217   0.00   0.00   0.00 
15.226   0.00   0.00   0.00 
15.256   0.00   0.00   0.00 
15.256   0.00   0.00   0.00 
15.256   0.00   0.00   0.00 
15.269   0.00   0.00   0.00 
15.281   0.00   0.00   0.00 
15.300   0.00   0.00   0.00 
15.300   0.00   0.00   0.00 
15.305   0.00   0.00   0.00 
15.315   0.00   0.00   0.00 
15.325   0.00   0.00   0.00 
15.335   0.00   0.00   0.00 
15.345   0.00   0.00   0.00 
15.355   0.00   0.00   0.00 
15.365   0.00   0.00   0.00 
15.375   0.00   0.00   0.00 
15.385   0.00   0.00   0.00 
15.417   0.00   0.00   0.00 
15.433   0.00   0.00   0.00 
15.445   0.00   0.00   0.00 
15.467   0.00   0.00   0.00 
15.467   0.00   0.00   0.00 
15.477   0.00   0.00   0.00 
15.497   0.00   0.00   0.00 
15.497   0.00   0.00   0.00 
15.505   0.00   0.00   0.00 
15.516   0.00   0.00   0.00 
15.523   0.00   0.00   0.00 
15.560   0.00   0.00   0.00 
15.560   0.00   0.00   0.00 
15.560   0.00   0.00   0.00 
15.563   0.00   0.00   0.00 
15.573   0.00   0.00   0.00 
15.585   0.00   0.00   0.00 
15.593   0.00   0.00   0.00 
15.623   0.00   0.00   0.00 
15.623   0.00   0.00   0.00 
15.623   0.00   0.00   0.00 
15.653   0.00   0.00   0.00 
15.653   0.00   0.00   0.00 
15.653   0.00   0.00   0.00 
15.673   0.00   0.00   0.00 
15.673   0.00   0.00   0.00 
15.689   0.00   0.00   0.00 
15.701   0.00   0.00   0.00 
15.723   0.00   0.00   0.00 
15.723   0.00   0.00   0.00 
15.723   0.00   0.00   0.00 
15.769   0.00   0.00   0.00 
15.770   0.00   0.00   0.00 
15.779   0.00   0.00   0.00 
15.819   0.00   0.00   0.00 
15.819   0.00   0.00   0.00 
15.830   0.00   0.00   0.00 
15.857   0.00   0.00   0.00 
15.857   0.00   0.00   0.00 
15.860   0.00   0.00   0.00 
15.869   0.00   0.00   0.00 
15.879   0.00   0.00   0.00 
15.918   0.00   0.00   0.00 
15.918   0.00   0.00   0.00 
15.918   0.00   0.00   0.00 
15.922   0.00   0.00   0.00 
15.963   0.00   0.00   0.00 
15.964   0.00   0.00   0.00 
15.975   0.00   0.00   0.00 
15.995   0.00   0.00   0.00 
16.015   0.00   0.00   0.00 
16.045   0.00   0.00   0.00 
16.045   0.00   0.00   0.00 
16.050   0.00   0.00   0.00 
16.066   0.00   0.00   0.00 
16.066   0.00   0.00   0.00 
16.076   0.00   0.00   0.00 
16.094   0.00   0.00   0.00 
16.101   0.00   0.00   0.00 
16.109   0.00   0.00   0.00 
16.125   0.00   0.00   0.00 
16.127   0.00   0.00   0.00 
16.138   0.00   0.00   0.00 
16.153   0.00   0.00   0.00 
16.155   0.00   0.00   0.00 
16.165   0.00   0.00   0.00 
16.181   0.00   0.00   0.00 
16.210   0.00   0.00   0.00 
16.210   0.00   0.00   0.00 
16.210   0.00   0.00   0.00 
16.217   0.00   0.00   0.00 
16.231   0.00   0.00   0.00 
16.235   0.00   0.00   0.00 
16.249   0.00   0.00   0.00 
16.256   0.00   0.00   0.00 
16.269   0.00   0.00   0.00 
16.276   0.00   0.00   0.00 
16.286   0.00   0.00   0.00 
16.296   0.00   0.00   0.00 
16.309   0.00   0.00   0.00 
16.316   0.00   0.00   0.00 
16.341   0.00   0.00   0.00 
16.341   0.00   0.00   0.00 
16.348   0.00   0.00   0.00 
16.383   0.00   0.00   0.00 
16.383   0.00   0.00   0.00 
16.383   0.00   0.00   0.00 
16.415   0.00   0.00   0.00 
16.415   0.00   0.00   0.00 
16.415   0.00   0.00   0.00 
16.429   0.00   0.00   0.00 
16.429   0.00   0.00   0.00 
16.447   0.00   0.00   0.00 
16.465   0.00   0.00   0.00 
16.479   0.00   0.00   0.00 
16.535   0.00   0.00   0.00 
16.535   0.00   0.00   0.00 
16.545   0.00   0.00   0.00 
16.555   0.00   0.00   0.00 
16.569   0.00   0.00   0.00 
16.585   0.00   0.00   0.00 
16.585   0.00   0.00   0.00 
16.597   0.00   0.00   0.00 
16.607   0.00   0.00   0.00 
16.625   0.00   0.00   0.00 
16.635   0.00   0.00   0.00 
16.639   0.00   0.00   0.00 
16.677   0.00   0.00   0.00 
16.683   0.00   0.00   0.00 
16.725   0.00   0.00   0.00 
16.736   0.00   0.00   0.00 
16.746   0.00   0.00   0.00 
16.813   0.00   0.00   0.00 
16.813   0.00   0.00   0.00 
16.823   0.00   0.00   0.00 
16.837   0.00   0.00   0.00 
16.843   0.00   0.00   0.00 
16.853   0.00   0.00   0.00 
16.863   0.00   0.00   0.00 
16.873   0.00   0.00   0.00 
16.901   0.00   0.00   0.00 
16.904   0.00   0.00   0.00 
16.904   0.00   0.00   0.00 
16.913   0.00   0.00   0.00 
16.923   0.00   0.00   0.00 
16.937   0.00   0.00   0.00 
16.955   0.00   0.00   0.00 
16.955   0.00   0.00   0.00 
16.963   0.00   0.00   0.00 
16.973   0.00   0.00   0.00 
17.005   0.00   0.00   0.00 
17.033   0.00   0.00   0.00 
17.033   0.00   0.00   0.00 
17.045   0.00   0.00   0.00 
17.045   0.00   0.00   0.00 
17.055   0.00   0.00   0.00 
17.097   0.00   0.00   0.00 
17.105   0.00   0.00   0.00 
17.145   0.00   0.00   0.00 
17.155   0.00   0.00   0.00 
17.174   0.00   0.00   0.00 
17.181   0.00   0.00   0.00 
17.205   0.00   0.00   0.00 
17.205   0.00   0.00   0.00 
17.205   0.00   0.00   0.00 
17.255   0.00   0.00   0.00 
17.255   0.00   0.00   0.00 
17.265   0.00   0.00   0.00 
17.278   0.00   0.00   0.00 
17.292   0.00   0.00   0.00 
17.308   0.00   0.00   0.00 
17.317   0.00   0.00   0.00 
17.317   0.00   0.00   0.00 
17.341   0.00   0.00   0.00 
17.341   0.00   0.00   0.00 
17.375   0.00   0.00   0.00 
17.375   0.00   0.00   0.00 
17.375   0.00   0.00   0.00 
17.391   0.00   0.00   0.00 
17.391   0.00   0.00   0.00 
17.397   0.00   0.00   0.00 
17.405   0.00   0.00   0.00 
17.433   0.00   0.00   0.00 
17.441   0.00   0.00   0.00 
17.441   0.00   0.00   0.00 
17.449   0.00   0.00   0.00 
17.485   0.00   0.00   0.00 
17.485   0.00   0.00   0.00 
17.485   0.00   0.00   0.00 
17.485   0.00   0.00   0.00 
17.501   0.00   0.00   0.00 
17.551   0.00   0.00   0.00 
17.551   0.00   0.00   0.00 
17.573   0.00   0.00   0.00 
17.573   0.00   0.00   0.00 
17.581   0.00   0.00   0.00 
17.601   0.00   0.00   0.00 
17.652   0.00   0.00   0.00 
17.673   0.00   0.00   0.00 
17.692   0.00   0.00   0.00 
17.721   0.00   0.00   0.00 
17.721   0.00   0.00   0.00 
17.733   0.00   0.00   0.00 
17.752   0.00   0.00   0.00 
17.765   0.00   0.00   0.00 
17.777   0.00   0.00   0.00 
17.783   0.00   0.00   0.00 
17.799   0.00   0.00   0.00 
17.815   0.00   0.00   0.00 
17.815   0.00   0.00   0.00 
17.845   0.00   0.00   0.00 
17.845   0.00   0.00   0.00 
17.845   0.00   0.00   0.00 
17.861   0.00   0.00   0.00 
17.874   0.00   0.00   0.00 
17.874   0.00   0.00   0.00 
17.907   0.00   0.00   0.00 
17.907   0.00   0.00   0.00 
17.907   0.00   0.00   0.00 
17.943   0.00   0.00   0.00 
17.945   0.00   0.00   0.00 
17.955   0.00   0.00   0.00 
17.972   0.00   0.00   0.00 
17.977   0.00   0.00   0.00 
17.993   0.00   0.00   0.00 
17.995   0.00   0.00   0.00 
18.023   0.00   0.00   0.00 
18.023   0.00   0.00   0.00 
18.053   0.00   0.00   0.00 
18.057   0.00   0.00   0.00 
18.067   0.00   0.00   0.00 
18.093   0.00   0.00   0.00 
18.117   0.00   0.00   0.00 
18.173   0.00   0.00   0.00 
18.173   0.00   0.00   0.00 
18.183   0.00   0.00   0.00 
18.193   0.00   0.00   0.00 
18.221   0.00   0.00   0.00 
18.221   0.00   0.00   0.00 
18.225   0.00   0.00   0.00 
18.233   0.00   0.00   0.00 
18.269   0.00   0.00   0.00 
18.269   0.00   0.00   0.00 
18.269   0.00   0.00   0.00 
18.275   0.00   0.00   0.00 
18.305   0.00   0.00   0.00 
18.305   0.00   0.00   0.00 
18.305   0.00   0.00   0.00 
18.317   0.00   0.00   0.00 
18.341   0.00   0.00   0.00 
18.341   0.00   0.00   0.00 
18.357   0.00   0.00   0.00 
18.357   0.00   0.00   0.00 
18.377   0.00   0.00   0.00 
18.377   0.00   0.00   0.00 
18.389   0.00   0.00   0.00 
18.421   0.00   0.00   0.00 
18.439   0.00   0.00   0.00 
18.461   0.00   0.00   0.00 
18.473   0.00   0.00   0.00 
18.473   0.00   0.00   0.00 
18.479   0.00   0.00   0.00 
18.489   0.00   0.00   0.00 
18.499   0.00   0.00   0.00 
18.540   0.00   0.00   0.00 
18.590   0.00   0.00   0.00 
18.609   0.00   0.00   0.00 
18.640   0.00   0.00   0.00 
18.640   0.00   0.00   0.00 
18.677   0.00   0.00   0.00 
18.677   0.00   0.00   0.00 
18.677   0.00   0.00   0.00 
18.681   0.00   0.00   0.00 
18.690   0.00   0.00   0.00 
18.740   0.00   0.00   0.00 
18.741   0.00   0.00   0.00 
18.761   0.00   0.00   0.00 
18.761   0.00   0.00   0.00 
18.783   0.00   0.00   0.00 
18.783   0.00   0.00   0.00 
18.791   0.00   0.00   0.00 
18.804   0.00   0.00   0.00 
18.811   0.00   0.00   0.00 
18.821   0.00   0.00   0.00 
18.841   0.00   0.00   0.00 
18.841   0.00   0.00   0.00 
18.861   0.00   0.00   0.00 
18.861   0.00   0.00   0.00 
18.871   0.00   0.00   0.00 
18.885   0.00   0.00   0.00 
18.901   0.00   0.00   0.00 
18.901   0.00   0.00   0.00 
18.911   0.00   0.00   0.00 
18.921   0.00   0.00   0.00 
18.933   0.00   0.00   0.00 
18.965   0.00   0.00   0.00 
18.975   0.00   0.00   0.00 
18.990   0.00   0.00   0.00 
19.013   0.00   0.00   0.00 
19.013   0.00   0.00   0.00 
19.015   0.00   0.00   0.00 
19.029   0.00   0.00   0.00 
19.035   0.00   0.00   0.00 
19.045   0.00   0.00   0.00 
19.071   0.00   0.00   0.00 
19.095   0.00   0.00   0.00 
19.113   0.00   0.00   0.00 
19.125   0.00   0.00   0.00 
19.135   0.00   0.00   0.00 
19.145   0.00   0.00   0.00 
19.145   0.00   0.00   0.00 
19.155   0.00   0.00   0.00 
19.167   0.00   0.00   0.00 
19.195   0.00   0.00   0.00 
19.221   0.00   0.00   0.00 
19.221   0.00   0.00   0.00 
19.229   0.00   0.00   0.00 
19.235   0.00   0.00   0.00 
19.245   0.00   0.00   0.00 
19.263   0.00   0.00   0.00 
19.292   0.00   0.00   0.00 
19.302   0.00   0.00   0.00 
19.312   0.00   0.00   0.00 
19.389   0.00   0.00   0.00 
19.389   0.00   0.00   0.00 
19.469   0.00   0.00   0.00 
19.481   0.00   0.00   0.00 
19.491   0.00   0.00   0.00 
19.501   0.00   0.00   0.00 
19.511   0.00   0.00   0.00 
19.537   0.00   0.00   0.00 
19.545   0.00   0.00   0.00 
19.545   0.00   0.00   0.00 
19.551   0.00   0.00   0.00 
19.565   0.00   0.00   0.00 
19.601   0.00   0.00   0.00 
19.601   0.00   0.00   0.00 
19.621   0.00   0.00   0.00 
19.670   0.00   0.00   0.00 
19.670   0.00   0.00   0.00 
19.720   0.00   0.00   0.00 
19.720   0.00   0.00   0.00 
19.753   0.00   0.00   0.00 
19.753   0.00   0.00   0.00 
19.753   0.00   0.00   0.00 
19.760   0.00   0.00   0.00 
19.777   0.00   0.00   0.00 
19.792   0.00   0.00   0.00 
19.792   0.00   0.00   0.00 
19.801   0.00   0.00   0.00 
19.813   0.00   0.00   0.00 
19.820   0.00   0.00   0.00 
19.830   0.00   0.00   0.00 
19.840   0.00   0.00   0.00 
19.850   0.00   0.00   0.00 
19.861   0.00   0.00   0.00 
19.870   0.00   0.00   0.00 
19.880   0.00   0.00   0.00 
19.893   0.00   0.00   0.00 
19.909   0.00   0.00   0.00 
19.921   0.00   0.00   0.00 
19.921   0.00   0.00   0.00 
19.930   0.00   0.00   0.00 
19.940   0.00   0.00   0.00 
19.950   0.00   0.00   0.00 
19.960   0.00   0.00   0.00 
19.970   0.00   0.00   0.00 
19.993   0.00   0.00   0.00 
19.999   0.00   0.00   0.00 
20.037   0.00   0.00   0.00 
20.037   0.00   0.00   0.00 
20.047   0.00   0.00   0.00 
20.061   0.00   0.00   0.00 
20.069   0.00   0.00   0.00 
20.089   0.00   0.00   0.00 
20.089   0.00   0.00   0.00 
20.139   0.00   0.00   0.00 
20.139   0.00   0.00   0.00 
20.153   0.00   0.00   0.00 
20.165   0.00   0.00   0.00 
20.173   0.00   0.00   0.00 
20.201   0.00   0.00   0.00 
20.201   0.00   0.00   0.00 
20.201   0.00   0.00   0.00 
20.233   0.00   0.00   0.00 
20.281   0.00   0.00   0.00 
20.306   0.00   0.00   0.00 
20.306   0.00   0.00   0.00 
20.314   0.00   0.00   0.00 
20.325   0.00   0.00   0.00 
20.337   0.00   0.00   0.00 
20.341   0.00   0.00   0.00 
20.353   0.00   0.00   0.00 
20.377   0.00   0.00   0.00 
20.377   0.00   0.00   0.00 
20.383   0.00   0.00   0.00 
20.409   0.00   0.00   0.00 
20.409   0.00   0.00   0.00 
20.411   0.00   0.00   0.00 
20.441   0.00   0.00   0.00 
20.461   0.00   0.00   0.00 
20.511   0.00   0.00   0.00 
20.529   0.00   0.00   0.00 
20.545   0.00   0.00   0.00 
20.545   0.00   0.00   0.00 
20.561   0.00   0.00   0.00 
20.611   0.00   0.00   0.00 
20.639   0.00   0.00   0.00 
20.653   0.00   0.00   0.00 
20.681   0.00   0.00   0.00 
20.732   0.00   0.00   0.00 
20.742   0.00   0.00   0.00 
20.752   0.00   0.00   0.00 
20.765   0.00   0.00   0.00 
20.773   0.00   0.00   0.00 
20.782   0.00   0.00   0.00 
20.800   0.00   0.00   0.00 
20.803   0.00   0.00   0.00 
20.812   0.00   0.00   0.00 
20.822   0.00   0.00   0.00 
20.835   0.00   0.00   0.00 
20.842   0.00   0.00   0.00 
20.852   0.00   0.00   0.00 
20.862   0.00   0.00   0.00 
20.882   0.00   0.00   0.00 
20.884   0.00   0.00   0.00 
20.898   0.00   0.00   0.00 
20.911   0.00   0.00   0.00 
20.914   0.00   0.00   0.00 
20.925   0.00   0.00   0.00 
20.942   0.00   0.00   0.00 
20.942   0.00   0.00   0.00 
20.964   0.00   0.00   0.00 
20.964   0.00   0.00   0.00 
20.981   0.00   0.00   0.00 
